# width height
125 100
# block size
4
# initial color
0 0 0
# row column red green blue
50 109 105 125 114 
50 110 99 120 116 
50 111 100 127 125 
50 112 70 104 117 
50 113 99 123 116 
50 114 112 133 116 
50 115 86 115 116 
50 116 110 131 124 
50 117 134 141 117 
50 118 107 115 98 
50 119 74 83 78 
50 120 60 69 69 
50 121 63 74 71 
50 122 75 88 82 
50 123 139 133 106 
50 124 143 129 97 
51 0 168 158 126 
51 1 128 134 118 
51 2 48 94 123 
51 3 45 92 132 
51 4 42 76 111 
51 5 44 70 92 
51 6 44 80 112 
51 7 42 78 118 
51 8 48 84 113 
51 9 53 96 119 
51 10 59 101 129 
51 11 56 96 133 
51 12 57 94 120 
51 13 55 89 115 
51 14 79 101 102 
51 15 118 129 69 
51 16 101 127 104 
51 17 113 126 88 
51 18 91 114 94 
51 19 62 64 49 
51 20 62 56 27 
51 21 31 37 28 
51 22 20 39 28 
51 23 18 37 26 
51 24 24 31 27 
51 25 37 37 25 
51 26 17 43 27 
51 27 25 39 28 
51 28 27 30 26 
51 29 27 28 17 
51 30 44 60 62 
51 31 55 97 135 
51 32 57 93 125 
51 33 56 89 114 
51 34 59 93 117 
51 35 94 119 131 
51 36 89 114 110 
51 37 140 152 141 
51 38 138 148 144 
51 39 149 156 119 
51 40 152 157 127 
51 41 160 167 138 
51 42 177 174 150 
51 43 165 169 120 
51 44 170 169 127 
51 45 163 169 150 
51 46 155 163 130 
51 47 170 170 147 
51 48 161 163 143 
51 49 159 164 144 
51 50 170 173 162 
51 51 128 143 144 
51 52 54 85 102 
51 53 47 71 102 
51 54 42 73 106 
51 55 58 86 111 
51 56 48 66 88 
51 57 64 80 102 
51 58 90 108 127 
51 59 95 116 137 
51 60 90 116 140 
51 61 105 126 136 
51 62 66 93 118 
51 63 54 83 118 
51 64 63 92 128 
51 65 54 83 121 
51 66 48 76 111 
51 67 52 78 115 
51 68 54 81 120 
51 69 69 94 124 
51 70 71 95 120 
51 71 44 75 96 
51 72 37 67 85 
51 73 44 75 94 
51 74 47 81 97 
51 75 54 90 104 
51 76 56 90 108 
51 77 48 77 99 
51 78 53 85 108 
51 79 73 98 109 
51 80 75 102 120 
51 81 82 108 129 
51 82 96 118 146 
51 83 111 127 140 
51 84 90 114 129 
51 85 83 110 126 
51 86 98 118 123 
51 87 82 109 123 
51 88 87 107 112 
51 89 84 94 98 
51 90 82 95 103 
51 91 82 97 104 
51 92 68 84 101 
51 93 64 95 117 
51 94 39 64 97 
51 95 29 44 73 
51 96 35 68 96 
51 97 87 117 109 
51 98 126 139 107 
51 99 129 142 122 
51 100 140 150 123 
51 101 131 142 117 
51 102 149 156 124 
51 103 135 148 120 
51 104 118 141 117 
51 105 103 128 111 
51 106 145 156 132 
51 107 95 116 121 
51 108 112 133 113 
51 109 77 98 100 
51 110 61 88 102 
51 111 79 111 116 
51 112 97 123 115 
51 113 118 135 113 
51 114 108 119 99 
51 115 95 105 99 
51 116 87 85 72 
51 117 54 56 56 
51 118 26 31 38 
51 119 24 26 33 
51 120 25 26 33 
51 121 28 27 35 
51 122 24 29 39 
51 123 73 80 74 
51 124 136 127 100 
52 0 168 157 124 
52 1 93 117 124 
52 2 42 84 127 
52 3 44 81 118 
52 4 37 77 110 
52 5 31 70 99 
52 6 37 72 102 
52 7 37 73 104 
52 8 44 72 96 
52 9 46 73 91 
52 10 53 83 103 
52 11 54 91 123 
52 12 48 88 113 
52 13 62 95 114 
52 14 60 95 120 
52 15 56 86 113 
52 16 57 89 109 
52 17 58 93 119 
52 18 58 91 110 
52 19 49 44 24 
52 20 51 40 15 
52 21 30 36 24 
52 22 17 36 28 
52 23 15 35 25 
52 24 22 28 26 
52 25 42 41 25 
52 26 21 41 27 
52 27 26 38 26 
52 28 28 32 25 
52 29 24 29 21 
52 30 35 52 57 
52 31 42 85 115 
52 32 60 96 123 
52 33 66 101 128 
52 34 67 99 122 
52 35 83 111 126 
52 36 98 120 125 
52 37 155 161 154 
52 38 155 161 133 
52 39 181 178 150 
52 40 165 167 136 
52 41 150 161 120 
52 42 163 166 125 
52 43 166 162 97 
52 44 155 142 60 
52 45 166 163 118 
52 46 164 169 129 
52 47 161 169 141 
52 48 149 158 134 
52 49 144 151 128 
52 50 106 122 119 
52 51 121 140 139 
52 52 84 108 116 
52 53 64 90 107 
52 54 49 75 106 
52 55 55 80 106 
52 56 54 74 88 
52 57 42 58 78 
52 58 47 63 93 
52 59 59 81 112 
52 60 103 127 142 
52 61 105 129 147 
52 62 66 95 127 
52 63 76 104 128 
52 64 70 97 120 
52 65 60 84 115 
52 66 66 96 126 
52 67 59 94 129 
52 68 59 97 130 
52 69 78 111 123 
52 70 69 105 115 
52 71 46 82 99 
52 72 35 70 92 
52 73 45 78 103 
52 74 58 91 109 
52 75 63 99 117 
52 76 70 100 115 
52 77 52 82 105 
52 78 47 80 106 
52 79 58 88 104 
52 80 77 108 122 
52 81 83 116 130 
52 82 81 103 126 
52 83 92 109 123 
52 84 106 123 137 
52 85 106 127 146 
52 86 101 118 124 
52 87 78 106 129 
52 88 88 112 129 
52 89 100 112 119 
52 90 88 102 112 
52 91 78 92 103 
52 92 74 97 108 
52 93 49 75 104 
52 94 36 56 90 
52 95 68 89 99 
52 96 107 130 125 
52 97 129 143 117 
52 98 110 130 110 
52 99 124 143 121 
52 100 120 135 117 
52 101 148 155 123 
52 102 143 152 122 
52 103 134 151 124 
52 104 125 142 117 
52 105 139 151 127 
52 106 105 124 125 
52 107 91 119 111 
52 108 111 130 108 
52 109 55 89 104 
52 110 62 91 101 
52 111 82 104 105 
52 112 85 111 107 
52 113 55 69 73 
52 114 28 30 37 
52 115 43 42 42 
52 116 28 28 32 
52 117 27 27 33 
52 118 28 26 30 
52 119 28 29 33 
52 120 30 30 37 
52 121 31 32 44 
52 122 29 30 46 
52 123 80 79 74 
52 124 135 127 97 
53 0 170 158 122 
53 1 102 126 133 
53 2 35 80 120 
53 3 40 71 99 
53 4 38 67 91 
53 5 44 83 113 
53 6 62 98 114 
53 7 57 91 108 
53 8 38 74 99 
53 9 40 67 91 
53 10 38 62 83 
53 11 52 85 109 
53 12 51 85 117 
53 13 30 68 104 
53 14 39 78 112 
53 15 41 81 119 
53 16 40 76 117 
53 17 44 82 119 
53 18 47 72 88 
53 19 47 39 17 
53 20 40 41 23 
53 21 37 44 26 
53 22 17 39 29 
53 23 16 35 25 
53 24 24 29 25 
53 25 38 40 27 
53 26 21 39 25 
53 27 23 35 25 
53 28 27 29 25 
53 29 29 36 25 
53 30 38 48 42 
53 31 46 83 111 
53 32 66 102 130 
53 33 52 88 114 
53 34 61 96 117 
53 35 72 100 112 
53 36 89 106 109 
53 37 113 127 124 
53 38 136 146 133 
53 39 177 175 160 
53 40 160 165 128 
53 41 161 166 138 
53 42 163 170 128 
53 43 168 160 81 
53 44 148 134 39 
53 45 161 158 107 
53 46 167 172 136 
53 47 156 164 137 
53 48 156 165 146 
53 49 131 143 131 
53 50 102 120 120 
53 51 105 129 138 
53 52 109 130 136 
53 53 62 96 114 
53 54 53 85 110 
53 55 44 81 116 
53 56 51 86 122 
53 57 64 89 112 
53 58 58 81 106 
53 59 57 75 96 
53 60 68 86 101 
53 61 60 84 113 
53 62 53 78 111 
53 63 44 75 117 
53 64 66 93 124 
53 65 56 86 121 
53 66 53 91 128 
53 67 54 88 118 
53 68 53 87 107 
53 69 47 84 107 
53 70 57 90 108 
53 71 39 74 99 
53 72 33 68 90 
53 73 55 83 102 
53 74 60 88 107 
53 75 57 94 117 
53 76 61 94 113 
53 77 57 91 109 
53 78 66 94 108 
53 79 78 103 117 
53 80 79 111 129 
53 81 87 113 120 
53 82 71 102 121 
53 83 65 92 122 
53 84 73 94 124 
53 85 83 104 126 
53 86 85 103 124 
53 87 86 103 124 
53 88 84 101 123 
53 89 80 97 113 
53 90 74 95 105 
53 91 77 103 108 
53 92 55 83 110 
53 93 46 72 108 
53 94 72 98 103 
53 95 118 136 118 
53 96 133 143 113 
53 97 126 142 114 
53 98 153 164 136 
53 99 121 139 126 
53 100 114 131 113 
53 101 124 136 112 
53 102 136 148 121 
53 103 138 151 124 
53 104 115 133 117 
53 105 116 131 121 
53 106 76 102 108 
53 107 96 118 104 
53 108 63 95 103 
53 109 69 98 107 
53 110 59 85 101 
53 111 64 90 102 
53 112 81 105 101 
53 113 63 86 89 
53 114 39 46 50 
53 115 29 30 37 
53 116 33 34 37 
53 117 24 24 28 
53 118 28 30 37 
53 119 33 34 43 
53 120 29 30 44 
53 121 29 29 44 
53 122 38 39 55 
53 123 70 72 76 
53 124 133 122 88 
54 0 168 154 119 
54 1 103 125 128 
54 2 31 78 110 
54 3 36 59 78 
54 4 36 56 71 
54 5 43 77 101 
54 6 50 86 109 
54 7 50 82 105 
54 8 59 83 102 
54 9 44 68 93 
54 10 45 78 113 
54 11 55 89 115 
54 12 43 76 103 
54 13 31 70 113 
54 14 36 77 110 
54 15 50 87 108 
54 16 58 85 108 
54 17 41 75 111 
54 18 37 55 67 
54 19 36 32 17 
54 20 29 41 27 
54 21 39 43 25 
54 22 18 40 29 
54 23 19 36 26 
54 24 26 30 25 
54 25 20 35 26 
54 26 15 35 25 
54 27 19 33 24 
54 28 25 30 27 
54 29 30 39 27 
54 30 49 56 45 
54 31 54 85 108 
54 32 54 88 110 
54 33 52 83 99 
54 34 67 88 96 
54 35 71 88 99 
54 36 91 108 113 
54 37 97 120 127 
54 38 143 156 151 
54 39 162 166 131 
54 40 160 163 138 
54 41 157 166 144 
54 42 158 162 147 
54 43 168 168 118 
54 44 170 166 95 
54 45 165 169 113 
54 46 164 172 140 
54 47 160 165 131 
54 48 157 162 137 
54 49 156 160 126 
54 50 110 130 128 
54 51 98 123 134 
54 52 80 107 117 
54 53 59 92 107 
54 54 64 101 126 
54 55 78 109 134 
54 56 86 117 139 
54 57 86 109 123 
54 58 62 87 108 
54 59 60 88 114 
54 60 59 91 118 
54 61 51 87 117 
54 62 60 95 123 
54 63 59 95 133 
54 64 73 106 129 
54 65 65 98 118 
54 66 68 104 128 
54 67 59 93 117 
54 68 57 89 110 
54 69 55 90 116 
54 70 50 92 113 
54 71 64 99 114 
54 72 54 84 101 
54 73 49 78 95 
54 74 51 82 97 
54 75 41 68 83 
54 76 47 81 101 
54 77 61 97 109 
54 78 70 97 110 
54 79 68 97 114 
54 80 87 119 124 
54 81 96 126 125 
54 82 90 118 122 
54 83 66 97 123 
54 84 57 81 109 
54 85 50 77 109 
54 86 61 85 117 
54 87 58 78 98 
54 88 64 87 108 
54 89 70 95 113 
54 90 73 101 115 
54 91 78 105 115 
54 92 72 101 118 
54 93 89 116 114 
54 94 122 142 124 
54 95 126 144 125 
54 96 121 141 114 
54 97 134 149 124 
54 98 130 146 129 
54 99 108 131 112 
54 100 87 118 107 
54 101 125 141 121 
54 102 130 147 125 
54 103 111 137 116 
54 104 115 138 109 
54 105 65 89 99 
54 106 81 102 101 
54 107 65 95 105 
54 108 68 95 109 
54 109 79 105 107 
54 110 89 113 112 
54 111 63 89 105 
54 112 61 83 99 
54 113 86 104 98 
54 114 64 73 67 
54 115 25 27 34 
54 116 30 33 39 
54 117 26 27 31 
54 118 31 34 43 
54 119 34 34 48 
54 120 27 32 51 
54 121 33 35 50 
54 122 34 44 66 
54 123 78 76 75 
54 124 148 136 101 
55 0 162 149 117 
55 1 128 136 126 
55 2 57 93 119 
55 3 47 78 107 
55 4 42 65 86 
55 5 46 77 101 
55 6 57 91 119 
55 7 56 90 114 
55 8 73 97 103 
55 9 67 88 87 
55 10 62 84 93 
55 11 59 83 111 
55 12 49 79 107 
55 13 38 70 101 
55 14 34 69 101 
55 15 36 75 111 
55 16 56 84 107 
55 17 51 83 114 
55 18 34 48 52 
55 19 28 31 19 
55 20 29 39 27 
55 21 37 41 24 
55 22 27 40 27 
55 23 17 37 26 
55 24 27 30 25 
55 25 19 31 25 
55 26 14 36 24 
55 27 19 35 26 
55 28 27 29 29 
55 29 29 43 28 
55 30 49 62 49 
55 31 48 74 96 
55 32 41 75 97 
55 33 49 77 91 
55 34 45 73 84 
55 35 50 72 88 
55 36 69 89 105 
55 37 110 127 127 
55 38 147 155 144 
55 39 164 168 136 
55 40 161 168 146 
55 41 144 163 141 
55 42 147 161 123 
55 43 164 170 165 
55 44 159 167 158 
55 45 150 158 143 
55 46 145 154 141 
55 47 171 174 155 
55 48 173 175 149 
55 49 155 164 149 
55 50 116 132 132 
55 51 100 124 134 
55 52 81 112 125 
55 53 71 102 120 
55 54 86 109 128 
55 55 68 98 127 
55 56 82 109 134 
55 57 97 119 132 
55 58 64 96 119 
55 59 55 85 112 
55 60 78 102 119 
55 61 71 102 127 
55 62 58 98 130 
55 63 66 107 129 
55 64 76 109 122 
55 65 80 115 133 
55 66 54 96 123 
55 67 48 86 116 
55 68 56 89 111 
55 69 48 77 96 
55 70 52 89 105 
55 71 75 102 123 
55 72 59 90 120 
55 73 83 108 113 
55 74 90 112 111 
55 75 47 81 101 
55 76 56 100 125 
55 77 65 100 115 
55 78 80 107 110 
55 79 105 124 105 
55 80 105 129 105 
55 81 98 124 112 
55 82 109 131 125 
55 83 129 146 137 
55 84 136 148 133 
55 85 111 129 124 
55 86 93 119 123 
55 87 101 124 121 
55 88 104 124 124 
55 89 100 120 117 
55 90 92 118 119 
55 91 86 115 115 
55 92 116 138 120 
55 93 134 148 126 
55 94 110 135 123 
55 95 98 128 120 
55 96 122 142 119 
55 97 102 126 111 
55 98 112 135 112 
55 99 108 134 113 
55 100 127 143 124 
55 101 121 138 120 
55 102 91 121 111 
55 103 125 144 107 
55 104 76 95 97 
55 105 76 95 103 
55 106 96 119 113 
55 107 68 99 106 
55 108 87 111 108 
55 109 98 111 99 
55 110 74 76 62 
55 111 35 40 44 
55 112 34 38 43 
55 113 35 35 37 
55 114 26 26 34 
55 115 28 31 36 
55 116 26 26 31 
55 117 29 30 35 
55 118 31 32 43 
55 119 37 38 48 
55 120 35 36 44 
55 121 37 41 51 
55 122 32 39 59 
55 123 51 52 60 
55 124 127 119 93 
56 0 158 150 118 
56 1 147 148 128 
56 2 61 87 110 
56 3 53 78 101 
56 4 49 76 102 
56 5 42 79 114 
56 6 53 83 112 
56 7 74 109 122 
56 8 66 107 120 
56 9 71 102 112 
56 10 76 100 97 
56 11 45 72 88 
56 12 25 61 95 
56 13 38 69 96 
56 14 48 76 100 
56 15 43 80 109 
56 16 32 73 113 
56 17 54 87 113 
56 18 52 66 61 
56 19 29 35 21 
56 20 38 40 23 
56 21 30 41 27 
56 22 49 48 28 
56 23 18 35 24 
56 24 25 32 28 
56 25 23 24 24 
56 26 14 37 27 
56 27 19 39 29 
56 28 26 36 30 
56 29 27 47 33 
56 30 46 56 39 
56 31 52 79 96 
56 32 50 83 105 
56 33 52 82 101 
56 34 51 77 95 
56 35 60 80 95 
56 36 67 89 99 
56 37 104 116 121 
56 38 136 144 134 
56 39 145 153 140 
56 40 162 168 160 
56 41 151 158 139 
56 42 152 164 142 
56 43 171 178 161 
56 44 174 180 168 
56 45 147 156 141 
56 46 159 164 151 
56 47 167 173 162 
56 48 164 169 157 
56 49 162 167 159 
56 50 126 139 146 
56 51 113 134 144 
56 52 101 125 141 
56 53 67 95 113 
56 54 68 97 119 
56 55 57 86 115 
56 56 77 100 121 
56 57 111 132 135 
56 58 67 99 115 
56 59 55 90 116 
56 60 57 91 114 
56 61 55 93 114 
56 62 50 91 122 
56 63 60 95 120 
56 64 68 103 125 
56 65 72 107 124 
56 66 64 100 114 
56 67 67 102 114 
56 68 59 91 101 
56 69 42 73 92 
56 70 63 94 112 
56 71 88 116 128 
56 72 96 124 123 
56 73 119 138 117 
56 74 93 125 116 
56 75 81 118 126 
56 76 80 108 113 
56 77 87 109 101 
56 78 96 118 101 
56 79 103 122 98 
56 80 118 137 115 
56 81 139 154 136 
56 82 157 165 144 
56 83 158 167 144 
56 84 168 174 149 
56 85 161 168 144 
56 86 157 166 139 
56 87 137 151 130 
56 88 138 151 131 
56 89 134 152 126 
56 90 132 153 127 
56 91 105 131 116 
56 92 116 137 123 
56 93 133 147 131 
56 94 120 139 124 
56 95 113 137 122 
56 96 99 126 115 
56 97 123 142 119 
56 98 124 143 125 
56 99 121 142 116 
56 100 120 138 112 
56 101 74 110 108 
56 102 112 132 108 
56 103 88 103 102 
56 104 74 93 100 
56 105 115 134 117 
56 106 93 120 117 
56 107 81 112 113 
56 108 76 99 96 
56 109 28 28 35 
56 110 23 30 54 
56 111 34 38 58 
56 112 31 32 48 
56 113 35 38 56 
56 114 28 32 40 
56 115 22 25 34 
56 116 25 29 37 
56 117 30 34 46 
56 118 34 37 53 
56 119 29 30 41 
56 120 28 30 38 
56 121 29 30 41 
56 122 29 32 47 
56 123 39 45 58 
56 124 112 106 84 
57 0 155 145 112 
57 1 115 126 120 
57 2 47 78 106 
57 3 32 52 77 
57 4 34 54 80 
57 5 64 85 100 
57 6 82 101 97 
57 7 99 115 94 
57 8 88 110 100 
57 9 93 115 113 
57 10 88 106 110 
57 11 52 74 91 
57 12 23 56 85 
57 13 23 64 99 
57 14 31 66 94 
57 15 53 82 100 
57 16 50 90 116 
57 17 43 80 114 
57 18 46 56 53 
57 19 24 33 22 
57 20 40 40 22 
57 21 24 38 25 
57 22 58 56 30 
57 23 28 35 22 
57 24 22 31 26 
57 25 30 27 24 
57 26 17 34 27 
57 27 15 42 31 
57 28 21 46 32 
57 29 28 50 33 
57 30 35 46 32 
57 31 67 83 90 
57 32 55 89 114 
57 33 63 92 110 
57 34 57 83 101 
57 35 68 90 106 
57 36 64 96 111 
57 37 88 109 117 
57 38 131 137 131 
57 39 122 134 129 
57 40 148 157 145 
57 41 153 159 143 
57 42 160 168 161 
57 43 161 171 152 
57 44 169 178 169 
57 45 168 172 163 
57 46 174 176 158 
57 47 160 169 162 
57 48 146 156 149 
57 49 134 144 136 
57 50 128 136 129 
57 51 101 118 119 
57 52 84 108 121 
57 53 61 88 111 
57 54 65 90 112 
57 55 64 89 113 
57 56 73 96 112 
57 57 64 94 120 
57 58 54 86 120 
57 59 65 97 121 
57 60 75 104 117 
57 61 76 103 120 
57 62 70 102 124 
57 63 88 112 121 
57 64 87 113 122 
57 65 73 101 118 
57 66 64 97 114 
57 67 53 91 110 
57 68 41 80 107 
57 69 80 112 124 
57 70 109 133 130 
57 71 109 133 120 
57 72 123 135 111 
57 73 109 130 114 
57 74 118 137 120 
57 75 127 144 126 
57 76 117 137 121 
57 77 108 131 118 
57 78 89 118 117 
57 79 103 130 121 
57 80 113 133 124 
57 81 131 150 136 
57 82 129 146 131 
57 83 130 149 136 
57 84 141 155 139 
57 85 140 153 132 
57 86 120 143 131 
57 87 123 142 129 
57 88 131 149 127 
57 89 130 148 130 
57 90 124 139 128 
57 91 120 134 124 
57 92 140 152 131 
57 93 139 153 130 
57 94 111 134 121 
57 95 102 126 114 
57 96 134 150 125 
57 97 112 137 122 
57 98 105 129 107 
57 99 135 153 112 
57 100 81 117 113 
57 101 69 97 104 
57 102 80 94 99 
57 103 82 102 108 
57 104 85 111 106 
57 105 83 112 112 
57 106 83 111 114 
57 107 82 115 120 
57 108 78 89 76 
57 109 19 23 38 
57 110 37 51 90 
57 111 34 37 57 
57 112 30 32 61 
57 113 27 35 61 
57 114 26 29 36 
57 115 28 31 42 
57 116 36 40 48 
57 117 29 32 46 
57 118 31 31 48 
57 119 31 31 53 
57 120 26 29 44 
57 121 31 34 50 
57 122 26 28 44 
57 123 39 47 63 
57 124 112 106 83 
58 0 154 146 112 
58 1 96 110 113 
58 2 39 62 79 
58 3 86 101 77 
58 4 87 105 89 
58 5 94 110 96 
58 6 130 141 103 
58 7 119 127 110 
58 8 121 137 103 
58 9 113 134 102 
58 10 100 122 109 
58 11 89 111 116 
58 12 52 80 106 
58 13 21 60 99 
58 14 23 64 100 
58 15 31 69 103 
58 16 38 78 111 
58 17 44 83 108 
58 18 38 49 45 
58 19 24 36 27 
58 20 34 35 22 
58 21 27 38 24 
58 22 36 40 23 
58 23 49 43 22 
58 24 31 34 27 
58 25 32 29 20 
58 26 20 29 23 
58 27 18 40 29 
58 28 21 45 33 
58 29 27 52 36 
58 30 33 45 28 
58 31 67 80 71 
58 32 66 92 109 
58 33 53 68 67 
58 34 49 68 80 
58 35 59 80 95 
58 36 61 84 94 
58 37 58 68 66 
58 38 130 143 143 
58 39 139 147 143 
58 40 144 155 145 
58 41 162 166 157 
58 42 126 148 150 
58 43 144 156 154 
58 44 164 169 160 
58 45 157 168 162 
58 46 135 152 151 
58 47 125 142 141 
58 48 129 143 134 
58 49 116 132 131 
58 50 105 124 136 
58 51 55 88 119 
58 52 61 91 118 
58 53 74 100 121 
58 54 71 100 126 
58 55 68 99 123 
58 56 80 105 119 
58 57 105 126 129 
58 58 116 133 125 
58 59 110 129 109 
58 60 130 143 124 
58 61 134 145 133 
58 62 128 141 123 
58 63 132 144 120 
58 64 123 134 110 
58 65 92 117 115 
58 66 52 91 114 
58 67 58 93 115 
58 68 98 124 124 
58 69 123 141 126 
58 70 135 147 120 
58 71 125 139 107 
58 72 117 134 106 
58 73 135 149 123 
58 74 140 151 131 
58 75 127 145 133 
58 76 137 151 138 
58 77 101 120 120 
58 78 86 111 113 
58 79 98 125 121 
58 80 105 129 125 
58 81 116 135 128 
58 82 121 137 124 
58 83 118 141 126 
58 84 117 138 125 
58 85 99 126 122 
58 86 79 113 119 
58 87 95 122 121 
58 88 84 110 122 
58 89 85 113 123 
58 90 102 126 121 
58 91 94 119 117 
58 92 92 117 114 
58 93 95 122 112 
58 94 83 112 112 
58 95 88 120 116 
58 96 81 115 113 
58 97 73 103 106 
58 98 90 118 111 
58 99 66 105 113 
58 100 48 80 103 
58 101 61 83 101 
58 102 83 112 114 
58 103 99 127 121 
58 104 80 107 107 
58 105 104 125 112 
58 106 93 115 106 
58 107 112 128 109 
58 108 66 68 56 
58 109 20 22 38 
58 110 33 40 62 
58 111 29 30 43 
58 112 28 34 64 
58 113 27 30 50 
58 114 25 25 30 
58 115 32 35 47 
58 116 28 31 46 
58 117 28 29 40 
58 118 27 28 51 
58 119 25 25 46 
58 120 28 36 51 
58 121 30 35 51 
58 122 27 27 39 
58 123 49 53 63 
58 124 115 110 85 
59 0 158 148 116 
59 1 148 151 112 
59 2 137 149 96 
59 3 142 156 100 
59 4 121 135 112 
59 5 92 117 117 
59 6 77 107 114 
59 7 79 106 119 
59 8 87 110 114 
59 9 127 144 95 
59 10 124 146 101 
59 11 86 119 125 
59 12 99 126 131 
59 13 76 104 120 
59 14 32 72 110 
59 15 27 70 108 
59 16 67 93 110 
59 17 44 78 106 
59 18 31 43 43 
59 19 24 35 25 
59 20 28 33 23 
59 21 25 36 23 
59 22 28 38 24 
59 23 60 54 24 
59 24 37 33 21 
59 25 26 24 21 
59 26 22 27 21 
59 27 26 36 28 
59 28 30 47 33 
59 29 22 45 31 
59 30 33 43 27 
59 31 51 62 48 
59 32 56 73 78 
59 33 36 51 47 
59 34 52 79 100 
59 35 66 98 119 
59 36 50 61 65 
59 37 49 66 76 
59 38 95 122 135 
59 39 115 130 127 
59 40 132 142 138 
59 41 159 165 160 
59 42 133 149 150 
59 43 162 170 166 
59 44 156 166 168 
59 45 119 134 145 
59 46 125 143 150 
59 47 137 152 155 
59 48 95 117 134 
59 49 69 95 118 
59 50 85 108 103 
59 51 109 127 95 
59 52 127 140 100 
59 53 117 130 115 
59 54 106 123 117 
59 55 112 126 108 
59 56 133 144 125 
59 57 130 144 127 
59 58 112 131 120 
59 59 88 118 125 
59 60 96 121 117 
59 61 124 139 108 
59 62 120 140 110 
59 63 125 140 101 
59 64 120 135 106 
59 65 104 125 120 
59 66 95 118 115 
59 67 94 119 117 
59 68 109 131 125 
59 69 131 147 125 
59 70 142 155 125 
59 71 124 143 123 
59 72 127 146 117 
59 73 126 143 130 
59 74 148 160 141 
59 75 149 161 144 
59 76 128 148 135 
59 77 112 136 124 
59 78 110 129 119 
59 79 113 134 129 
59 80 109 129 125 
59 81 101 124 120 
59 82 98 125 122 
59 83 95 126 129 
59 84 87 117 128 
59 85 91 121 130 
59 86 96 122 128 
59 87 83 110 121 
59 88 102 125 124 
59 89 109 131 123 
59 90 84 110 113 
59 91 88 113 117 
59 92 76 104 109 
59 93 69 104 106 
59 94 91 118 113 
59 95 70 107 115 
59 96 68 103 116 
59 97 58 94 117 
59 98 64 103 116 
59 99 81 111 117 
59 100 83 115 118 
59 101 94 123 112 
59 102 112 131 116 
59 103 111 120 103 
59 104 94 96 81 
59 105 52 57 59 
59 106 41 48 62 
59 107 36 39 46 
59 108 22 29 48 
59 109 25 33 61 
59 110 30 34 49 
59 111 30 36 57 
59 112 30 40 70 
59 113 26 27 40 
59 114 25 28 36 
59 115 29 32 46 
59 116 28 30 47 
59 117 30 31 49 
59 118 34 37 61 
59 119 30 32 47 
59 120 34 42 62 
59 121 35 40 55 
59 122 35 39 52 
59 123 45 52 65 
59 124 112 107 84 
60 0 161 153 125 
60 1 143 147 114 
60 2 101 117 94 
60 3 111 122 109 
60 4 112 123 115 
60 5 82 109 119 
60 6 81 107 117 
60 7 92 113 117 
60 8 102 121 120 
60 9 97 120 109 
60 10 136 156 90 
60 11 119 141 109 
60 12 82 117 134 
60 13 101 133 128 
60 14 73 107 123 
60 15 49 89 123 
60 16 47 84 114 
60 17 52 84 112 
60 18 36 45 43 
60 19 22 31 23 
60 20 21 33 25 
60 21 15 37 27 
60 22 24 38 24 
60 23 34 40 21 
60 24 37 34 18 
60 25 27 29 24 
60 26 20 29 22 
60 27 23 38 26 
60 28 25 46 32 
60 29 26 47 33 
60 30 42 49 27 
60 31 35 48 41 
60 32 47 74 90 
60 33 31 50 46 
60 34 69 95 107 
60 35 77 100 107 
60 36 44 47 47 
60 37 48 73 94 
60 38 59 89 115 
60 39 118 135 130 
60 40 133 147 133 
60 41 103 125 134 
60 42 113 136 142 
60 43 140 150 145 
60 44 135 148 149 
60 45 102 130 145 
60 46 104 124 134 
60 47 76 97 112 
60 48 66 96 114 
60 49 112 132 109 
60 50 146 156 87 
60 51 135 144 87 
60 52 129 139 118 
60 53 123 140 124 
60 54 112 132 115 
60 55 117 135 116 
60 56 101 121 112 
60 57 114 128 118 
60 58 114 127 115 
60 59 109 120 109 
60 60 105 122 110 
60 61 107 128 107 
60 62 108 130 99 
60 63 105 125 94 
60 64 126 139 104 
60 65 118 129 112 
60 66 113 126 115 
60 67 105 129 118 
60 68 108 128 119 
60 69 113 133 121 
60 70 120 140 121 
60 71 134 151 129 
60 72 128 141 124 
60 73 77 97 106 
60 74 67 94 108 
60 75 87 110 116 
60 76 116 137 130 
60 77 104 125 122 
60 78 113 132 123 
60 79 125 141 128 
60 80 110 134 132 
60 81 112 136 133 
60 82 106 128 130 
60 83 121 141 136 
60 84 115 136 138 
60 85 115 135 132 
60 86 115 136 131 
60 87 107 129 127 
60 88 102 125 124 
60 89 100 123 125 
60 90 93 118 123 
60 91 90 120 123 
60 92 93 120 116 
60 93 90 119 119 
60 94 88 117 120 
60 95 95 122 117 
60 96 72 109 118 
60 97 102 122 119 
60 98 106 122 110 
60 99 83 105 106 
60 100 61 85 96 
60 101 70 85 89 
60 102 56 65 67 
60 103 35 38 53 
60 104 21 31 63 
60 105 27 34 55 
60 106 28 37 63 
60 107 26 32 54 
60 108 29 36 72 
60 109 30 36 66 
60 110 30 30 52 
60 111 33 38 57 
60 112 37 43 62 
60 113 39 41 49 
60 114 44 47 51 
60 115 47 50 53 
60 116 42 45 53 
60 117 50 55 61 
60 118 50 58 65 
60 119 44 53 61 
60 120 49 57 65 
60 121 44 50 59 
60 122 35 44 62 
60 123 41 49 68 
60 124 117 109 88 
61 0 161 153 122 
61 1 128 132 117 
61 2 85 105 108 
