Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
0895,John T Mather Memorial Hospital of Port Jefferson New York Inc,SSI Hip,2008,0,0.62,61,0,0,5.46,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.938153, -73.053883)"
0895,John T Mather Memorial Hospital of Port Jefferson New York Inc,SSI Colon,2008,10,6.18,144,7.2,3.44,13.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.938153, -73.053883)"
0895,John T Mather Memorial Hospital of Port Jefferson New York Inc,CLABSI Overall Standardized Infection Ratio,2008,7,6.48,,1.08,0.43,2.23,,Not significantly different than NYS 2008 average,"(40.938153, -73.053883)"
0895,John T Mather Memorial Hospital of Port Jefferson New York Inc,CLABSI Medical Surgical ICU Nonteaching,2008,5,4.12,1947,2.6,0.83,5.99,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.938153, -73.053883)"
0895,John T Mather Memorial Hospital of Port Jefferson New York Inc,CLABSI Coronary ICU,2008,2,2.36,1092,1.8,0.22,6.62,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.938153, -73.053883)"
0896,St Charles Hospital,SSI Overall Standardized Infection Ratio,2012,3,5.4,,0.56,0.11,1.62,,Not significantly different than NYS 2012 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Hysterectomy,2012,1,0.7,47,2.3,0.06,12.97,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Hip,2012,2,1.55,197,1.3,0.16,4.86,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Colon,2012,0,3.16,68,0,0,4.31,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2012 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Overall Standardized Infection Ratio,2012,2,2.19,,0.91,0.11,3.3,,Not significantly different than NYS 2012 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Medical ICU,2012,2,2.19,1813,1.1,0.13,3.98,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Hospital Onset,2012,27,,35703,7.56,4.98,11,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Hospital Associated,2012,39,,35703,10.92,7.77,14.93,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Community Onset,2012,29,,7042,0.41,0.28,0.59,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Overall Standardized Infection Ratio,2011,7,5.07,,1.38,0.56,2.84,,Not significantly different than NYS 2011 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Hip,2011,4,1.62,182,2.9,0.78,7.33,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Colon,2011,3,3.45,62,4.3,0.89,12.56,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Overall Standardized Infection Ratio,2011,0,2.24,,0,0,1.34,,Not significantly different than NYS 2011 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Medical ICU,2011,0,2.24,1498,0,0,2,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Hospital Onset,2011,6,,31975,1.88,0.69,4.08,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Significantly lower than Hospital 2010 rate,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Hospital Associated,2011,11,,31975,3.44,1.72,6.16,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Community Onset,2011,11,,7146,0.15,0.08,0.28,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Colon,2010,2,2.05,36,4.6,0.56,16.73,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Community Onset,2010,12,,7462,0.16,0.08,0.28,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Hospital Associated,2010,31,,45445,6.82,4.63,9.68,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,CDI Hospital Onset,2010,26,,45445,5.72,3.74,8.38,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Medical ICU,2010,2,2.02,1041,1.9,0.23,6.94,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Overall Standardized Infection Ratio,2010,2,2.02,,0.99,0.12,3.58,,Not significantly different than NYS 2010 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Hip,2010,6,1.41,198,4.7,1.73,10.23,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2010 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Overall Standardized Infection Ratio,2010,8,3.46,,2.31,1,4.55,,Not significantly different than NYS 2010 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Overall Standardized Infection Ratio,2009,4,2.56,,1.56,0.43,4.01,,Not significantly different than NYS 2009 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Hip,2009,4,1.89,240,2.4,0.66,6.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Colon,2009,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Overall Standardized Infection Ratio,2009,2,2.9,,0.69,0.08,2.49,,Not significantly different than NYS 2009 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Medical ICU,2009,2,2.9,1259,1.6,0.19,5.74,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Overall Standardized Infection Ratio,2008,4,3.63,,1.1,0.3,2.82,,Not significantly different than NYS 2008 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Hip,2008,2,2.1,244,1.1,0.13,3.86,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,SSI Colon,2008,2,1.53,37,5.8,0.7,20.88,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Overall Standardized Infection Ratio,2008,1,2.79,,0.36,0.01,2,,Not significantly different than NYS 2008 average,"(40.947527, -73.06007)"
0896,St Charles Hospital,CLABSI Medical ICU,2008,1,2.79,1032,1,0.02,5.4,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.947527, -73.06007)"
0913,Huntington Hospital,SSI Overall Standardized Infection Ratio,2012,8,9.38,,0.85,0.37,1.68,,Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Hysterectomy,2012,0,2.08,199,0,0,2.34,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Hip,2012,2,2.42,217,0.9,0.1,3.12,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Colon,2012,6,4.88,93,5.6,2.05,12.15,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Overall Standardized Infection Ratio,2012,2,1.57,,1.27,0.15,4.6,,Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Medical Surgical ICU Nonteaching,2012,0,0.93,977,0,0,3.07,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Coronary ICU,2012,2,0.64,516,3.9,0.47,14,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Hospital Onset,2012,43,,76362,5.63,4.08,7.59,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Significantly lower than Hospital 2011 rate,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Hospital Associated,2012,72,,76362,9.43,7.38,11.87,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Community Onset,2012,48,,15976,0.3,0.22,0.4,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Overall Standardized Infection Ratio,2011,2,2.4,,0.83,0.1,3.01,,Not significantly different than NYS 2011 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Community Onset,2011,70,,16526,0.42,0.33,0.53,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Hospital Associated,2011,101,,80596,12.53,10.21,15.23,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Hospital Onset,2011,70,,80596,8.69,6.77,10.97,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Coronary ICU,2011,2,1,709,2.8,0.34,10.19,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Medical Surgical ICU Nonteaching,2011,0,1.4,1087,0,0,2.76,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Colon,2011,5,6.22,130,4,1.29,9.29,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Hip,2011,5,2.37,214,2.4,0.79,5.7,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Overall Standardized Infection Ratio,2011,10,8.59,,1.16,0.56,2.14,,Not significantly different than NYS 2011 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Colon,2010,4,6.13,122,3.1,0.85,7.95,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Hip,2010,6,2.79,228,2.4,0.87,5.16,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Overall Standardized Infection Ratio,2010,10,8.92,,1.12,0.54,2.06,,Not significantly different than NYS 2010 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Community Onset,2010,51,,16587,0.31,0.23,0.4,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Hospital Associated,2010,105,,81546,12.88,10.53,15.59,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CDI Hospital Onset,2010,68,,81546,8.34,6.48,10.57,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Coronary ICU,2010,2,1.16,688,2.9,0.35,10.5,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Medical Surgical ICU Nonteaching,2010,0,1.47,1056,0,0,2.84,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Overall Standardized Infection Ratio,2010,2,2.63,,0.76,0.09,2.74,,Not significantly different than NYS 2010 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Overall Standardized Infection Ratio,2009,5,4.39,,1.14,0.37,2.66,,Not significantly different than NYS 2009 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Medical Surgical ICU Nonteaching,2009,2,2.81,1490,1.3,0.16,4.85,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Coronary ICU,2009,3,1.58,852,3.5,0.73,10.29,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Hip,2009,8,2.67,227,3.4,1.47,6.73,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2009 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Overall Standardized Infection Ratio,2009,12,9.07,,1.32,0.68,2.31,,Not significantly different than NYS 2009 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Colon,2009,4,6.4,129,3,0.83,7.79,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Hip,2008,6,2.48,212,2.7,1,5.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Colon,2008,6,6.55,147,4.1,1.49,8.84,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Overall Standardized Infection Ratio,2008,3,5.69,,0.53,0.11,1.54,,Not significantly different than NYS 2008 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,SSI Overall Standardized Infection Ratio,2008,12,9.03,,1.33,0.69,2.32,,Not significantly different than NYS 2008 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Medical Surgical ICU Nonteaching,2008,1,3.6,1703,0.6,0.01,3.27,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.880029, -73.417519)"
0913,Huntington Hospital,CLABSI Coronary ICU,2008,2,2.09,964,2.1,0.25,7.49,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.880029, -73.417519)"
0924,Southside Hospital,SSI Overall Standardized Infection Ratio,2012,12,14.19,,0.85,0.44,1.48,,Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Hospital Associated,2012,96,,85927,11.17,9.05,13.64,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Community Onset,2012,66,,15630,0.42,0.33,0.54,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Hospital Onset,2012,73,,85927,8.5,6.66,10.68,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2011 rate,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Hysterectomy,2012,1,2.28,173,0.7,0.02,3.98,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Hip,2012,1,1.95,183,0.5,0.01,2.98,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Colon,2012,7,5.85,128,5.4,2.19,11.2,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI CABG donor site,2012,1,0.59,109,0.9,0.02,5.23,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI CABG chest site,2012,2,3.52,170,1.1,0.14,4.14,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Overall Standardized Infection Ratio,2012,2,3.8,,0.53,0.06,1.9,,Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Medical Surgical ICU Nonteaching,2012,1,2.4,2515,0.4,0.01,2.22,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Cardiothoracic ICU,2012,1,1.4,1586,0.6,0.02,3.51,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI CABG donor site,2011,0,0.88,128,0,0,2.16,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Community Onset,2011,54,,14580,0.37,0.28,0.48,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Hospital Associated,2011,64,,81453,7.86,6.05,10.03,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Hospital Onset,2011,50,,81453,6.14,4.56,8.09,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Cardiothoracic ICU,2011,1,1.19,1308,0.8,0.02,4.26,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Medical Surgical ICU Nonteaching,2011,2,3.19,2485,0.8,0.1,2.91,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Overall Standardized Infection Ratio,2011,3,4.39,,0.68,0.14,2,,Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI CABG chest site,2011,7,4.25,189,3.2,1.27,6.51,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Colon,2011,7,6.53,137,5.3,2.13,10.94,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Hip,2011,1,2.04,160,0.6,0.01,3.17,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Overall Standardized Infection Ratio,2011,15,13.69,,1.1,0.61,1.81,,Not significantly different than NYS 2011 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Hospital Onset,2010,53,,70643,7.5,5.62,9.81,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Overall Standardized Infection Ratio,2010,2,3.51,,0.57,0.07,2.06,,Not significantly different than NYS 2010 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Colon,2010,1,5.35,122,0.9,0.02,4.96,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Medical Surgical ICU Nonteaching,2010,2,3.51,2517,0.8,0.1,2.87,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Hospital Associated,2010,59,,70643,8.35,6.36,10.77,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,CDI Community Onset,2010,39,,16360,0.24,0.17,0.33,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Overall Standardized Infection Ratio,2010,3,7.81,,0.38,0.08,1.12,,Not significantly different than NYS 2010 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Hip,2010,2,2.47,186,0.9,0.11,3.23,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Colon,2009,6,6.32,129,4.6,1.69,10.04,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Overall Standardized Infection Ratio,2009,3,5.53,,0.54,0.11,1.59,,Not significantly different than NYS 2009 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Medical Surgical ICU Nonteaching,2009,3,5.53,2935,1,0.21,2.99,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Overall Standardized Infection Ratio,2009,10,8.04,,1.24,0.6,2.29,,Not significantly different than NYS 2009 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Hip,2009,4,1.71,134,2.7,0.73,6.83,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Overall Standardized Infection Ratio,2008,10,6.83,,1.46,0.7,2.69,,Not significantly different than NYS 2008 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Medical Surgical ICU Nonteaching,2008,0,5.43,2565,0,0,1.17,# CLABSI per 1000 line days,Significantly lower than NYS 2008 average,"(40.725138, -73.239703)"
0924,Southside Hospital,CLABSI Overall Standardized Infection Ratio,2008,0,5.43,,0,0,0.55,,Significantly lower than NYS 2008 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Hip,2008,5,1.81,146,3.1,1.01,7.23,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.725138, -73.239703)"
0924,Southside Hospital,SSI Colon,2008,5,5.03,109,4.4,1.43,10.29,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.725138, -73.239703)"
0925,Good Samaritan Hospital Medical Center,CDI Hospital Associated,2012,245,,122721,19.96,17.54,22.63,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Hospital Onset,2012,194,,122721,15.81,13.66,18.2,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Community Onset,2012,107,,24934,0.43,0.35,0.52,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Overall Standardized Infection Ratio,2012,16,14.69,,1.09,0.62,1.77,,Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Hysterectomy,2012,4,4.49,302,1.5,0.4,3.71,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Hip,2012,2,2.05,115,1,0.12,3.67,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Colon,2012,10,8.15,196,5.6,2.67,10.25,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Pediatric ICU,2012,0,0.21,109,0,0,27.48,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Overall Standardized Infection Ratio,2012,4,6.03,,0.66,0.18,1.7,,Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Neonatal ICU Level 3,2012,1,1.56,509,1.63,0.04,9.06,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Medical Surgical ICU Nonteaching,2012,3,4.26,4467,0.7,0.14,1.96,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Pediatric ICU,2011,1,0.46,216,4.6,0.12,25.79,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Overall Standardized Infection Ratio,2011,17,12.48,,1.36,0.79,2.18,,Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Hip,2011,4,1.83,117,2.5,0.69,6.48,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Colon,2011,13,10.66,229,6,3.22,10.33,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Community Onset,2011,68,,27009,0.25,0.2,0.32,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Hospital Associated,2011,128,,130118,9.84,8.21,11.7,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Hospital Onset,2011,99,,130118,7.61,6.18,9.26,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Medical Surgical ICU Nonteaching,2011,6,6.45,5022,1.2,0.44,2.6,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Neonatal ICU Level 3,2011,0,1.33,490,0,0,5.26,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Overall Standardized Infection Ratio,2011,7,8.25,,0.85,0.34,1.75,,Not significantly different than NYS 2011 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Pediatric ICU,2010,0,0.21,101,0,0,29.66,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Colon,2010,10,12.09,279,3.9,1.89,7.24,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Hip,2010,3,1.96,112,1.7,0.35,4.93,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Overall Standardized Infection Ratio,2010,13,14.05,,0.93,0.49,1.58,,Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Community Onset,2010,31,,26456,0.12,0.08,0.17,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CDI Hospital Associated,2010,112,,129318,8.66,7.13,10.42,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
